,Output pressure (kPa),Input pressure (kPa),Motor Vibration,Fault,Location
796,914.0739624304721,208.83312387241662,50.69815090205263,0.0,Lamont
797,865.4513754338443,210.36224828213503,53.942363008680864,0.0,Smoky Lake
798,920.909322868744,193.74582405540065,47.670648525279546,0.0,Birch Cove
799,918.06533110131,203.9960154367942,47.954078725545465,0.0,Birch Cove
800,940.3257385047621,204.72920665655806,55.734314707333375,0.0,Edmonton
801,881.5756237287696,186.37369762697807,58.836116646965834,0.0,Westlock
802,893.8222411413826,194.4664570139986,53.358640863900774,0.0,Redwater
803,888.9492168632141,206.44700205031256,44.377252011380534,0.0,Redwater
804,940.2298726920636,214.3625137908304,41.344646793011684,0.0,Westlock
805,919.4494101295682,196.5052518691483,50.78855076467331,0.0,Redwater
806,843.7965881793274,207.45535298090272,59.893011159887195,0.0,Redwater
807,859.0921183622032,196.87548005043382,57.14608499469772,0.0,Redwater
808,933.4577755945495,204.034682597905,55.42969183815383,0.0,Redwater
809,847.4458482648719,223.76840955902284,41.99107686096891,0.0,Edmonton
810,931.9355845168641,189.96351134012593,47.72364342152516,0.0,Morinville
811,928.4521658336071,167.26837753746827,47.560534461734235,0.0,Edmonton
812,944.2232735747224,218.10092769639098,50.46614085458052,0.0,Birch Cove
813,911.2186691065234,201.9567422226752,57.8578739471152,0.0,Lamont
814,924.3009667783728,210.38593370200792,55.35082356200279,0.0,Westlock
815,918.0290489854485,202.3217881270424,56.10399829554855,0.0,Morinville
816,872.8239727141569,191.8059445193253,46.650928549972775,0.0,Edmonton
817,892.2084171741778,208.03278705710036,59.07652605432624,0.0,Redwater
818,930.92312156525,208.11783406719954,45.46686694974859,0.0,Morinville
819,894.1425240559913,191.98664130857992,48.1183303180134,0.0,Westlock
820,928.7198574936973,209.0832254809624,43.48112480001047,0.0,Smoky Lake
821,883.7755306001989,197.6835606508286,47.554830504642744,0.0,Lamont
822,899.0021410027358,183.58928683344354,56.92576218451541,0.0,Edmonton
823,880.4846963761036,200.8643437738418,44.066875614015814,0.0,Lamont
824,934.8481177241913,194.32220673333907,40.24454068947793,0.0,Edmonton
825,942.7624350176537,214.00991096111966,41.269352131502366,0.0,Birch Cove
826,931.0848300262473,178.49300082497476,48.75201177579477,0.0,Birch Cove
827,875.1828043329003,192.77166553332378,42.325702246988044,0.0,Redwater
828,886.0249239197493,211.15944731216123,58.23985203763469,0.0,Redwater
829,882.8720900906337,183.63376044821882,58.202249708808395,0.0,Edmonton
830,839.6519305404742,210.30773158440786,42.66538947772909,0.0,Redwater
831,927.8572782811926,192.47623225438562,58.861202983370895,0.0,Smoky Lake
832,875.6747138929934,201.11193840301848,41.79780661352748,0.0,Birch Cove
833,891.2868626975137,196.54792063076718,55.649517769754446,0.0,Redwater
834,879.1995572341269,210.50809302080262,52.898527757501924,0.0,Lamont
835,932.6619403895602,190.3935788945402,56.10219538008742,0.0,Birch Cove
836,935.077902503994,200.57025687250885,50.81461530538548,0.0,Smoky Lake
837,941.648142124547,213.7034033566155,56.98873432268296,0.0,Redwater
838,862.126527159476,201.60739609292125,46.66840067572899,0.0,Redwater
839,890.2297390820146,212.84217384649685,42.80930771427594,0.0,Westlock
840,887.0069919004103,207.11336455115247,50.59540910077175,0.0,Redwater
841,898.7834068109325,219.15227335925442,43.817685856966555,0.0,Edmonton
842,864.740124685834,196.01748156601184,52.95828483988451,0.0,Westlock
843,866.6065089333149,204.5318453274911,42.17181239943836,0.0,Edmonton
844,922.1191235985727,194.28504782620092,55.13602236137885,0.0,Redwater
845,918.0505706751278,201.60674512434878,56.103855643058296,0.0,Edmonton
846,944.2393688987617,212.280223927202,42.6304964742231,0.0,Westlock
847,911.0164841777386,215.7095844640117,58.52488320952281,0.0,Smoky Lake
848,905.2010724970603,186.0460497478271,49.08916317914375,0.0,Westlock
849,913.3788395838972,195.73095007626196,59.52049668826364,0.0,Smoky Lake
850,933.7217708397123,197.27906429638924,56.1226110079628,0.0,Redwater
851,931.5607839021586,216.91088976411214,44.91705744335448,0.0,Edmonton
852,904.733291920719,205.7699763736809,57.65488379100208,0.0,Lamont
853,896.2357239216157,202.10973514487378,51.75772524826188,0.0,Birch Cove
854,939.4997718578077,195.13330250964844,51.46551962340336,0.0,Westlock
855,873.5074164771629,194.23261320748776,50.98841904158828,0.0,Smoky Lake
856,922.985350596176,197.22525123082553,46.51436070278771,0.0,Westlock
857,879.8939340462194,192.82607642577852,41.800994045163044,0.0,Edmonton
858,937.62860506811,192.07768237004785,50.683592369391164,0.0,Birch Cove
859,850.8807589736966,204.56979668036007,50.538485389330106,0.0,Lamont
860,881.2772106745987,198.28196644336643,54.95698243667552,0.0,Morinville
861,905.511152880396,208.2875639652489,54.269255716497966,0.0,Westlock
862,892.6468087902647,216.85709149314965,48.1488892854135,0.0,Lamont
863,976.1131303539089,203.11405068146982,58.9555395618028,0.0,Edmonton
864,881.1031270978003,202.5785787707478,42.95095100542894,0.0,Westlock
865,942.1992782883008,195.09158582979057,55.56731125185722,0.0,Birch Cove
866,901.1003011557984,193.81837764479124,50.04804804342136,0.0,Morinville
867,882.0580291744609,201.91554364655428,56.67174062466039,0.0,Morinville
868,949.2270274168023,195.926346735677,48.06021648702466,0.0,Smoky Lake
869,881.8667957707646,214.50784221967453,48.88528504613032,0.0,Lamont
870,887.4498052682419,199.39951322486746,46.4576694317134,0.0,Smoky Lake
871,913.8377594031086,190.42017174558637,47.68842792543279,0.0,Birch Cove
872,895.5891971454355,193.0619418263317,55.5482706918271,0.0,Morinville
873,907.9857697289699,174.25491171701773,50.42797138808979,0.0,Redwater
874,846.2600890247476,179.17669530692606,45.165539435615074,0.0,Smoky Lake
875,933.754148613505,187.8821855008409,44.42640562591295,0.0,Redwater
876,868.5101288851563,211.61411471978604,40.224083212707015,0.0,Lamont
877,910.7980239450592,193.18498529758335,59.796285076395094,0.0,Birch Cove
878,901.2935539866255,206.58375121367507,40.854154911993604,0.0,Birch Cove
879,892.326176070412,209.27678289799283,51.23011752130324,0.0,Smoky Lake
880,888.8062830877502,218.33046994185833,56.21007737302617,0.0,Morinville
881,903.4739014370637,202.53280783051164,57.72254237500594,0.0,Redwater
882,884.5787237589951,188.88987876530004,57.81768011159853,0.0,Lamont
883,833.7470989572471,177.34116321796492,50.17087800564805,0.0,Birch Cove
884,855.0192422747092,213.82812287709567,44.10643467593072,0.0,Edmonton
885,933.0527601461685,196.52619012991516,41.20479306483909,0.0,Lamont
886,947.8787574752055,208.74165774498715,50.78936579285663,0.0,Westlock
887,871.2572382242224,191.60339283771057,46.20342542138124,0.0,Redwater
888,929.4808850934747,203.62016431995562,49.041872715451106,0.0,Edmonton
889,919.762928493856,196.11167143607443,45.95857363369735,0.0,Lamont
890,899.9456775966556,201.40802614862417,56.363062134501334,0.0,Lamont
891,895.9772966000871,219.21922343056406,46.27014567037921,0.0,Smoky Lake
892,914.0422982857607,186.85238728413938,53.01678520652794,0.0,Birch Cove
893,916.3380143901518,186.0018962485938,41.846219535728196,0.0,Redwater
894,906.6405641128415,219.06865945963108,52.79745531048588,0.0,Morinville
895,866.1652408679773,207.12674028128012,57.311391591235065,0.0,Lamont
896,888.7661357108313,201.81626926895555,41.037894941526,0.0,Birch Cove
897,907.5409027515349,195.15872115053924,47.58277749787301,0.0,Lamont
898,891.2760096157826,206.82557506206103,52.7132796794524,0.0,Lamont
899,884.8425710225647,195.21309057104173,45.638394833051144,0.0,Smoky Lake
900,0.0,188.3070244473639,260.8582425628974,1.0,Redwater
901,0.0,207.14135779393803,234.9253143655609,1.0,Smoky Lake
902,0.0,191.21472946183124,281.8254322059376,1.0,Edmonton
903,0.0,186.75027168526884,230.8212991857247,1.0,Smoky Lake
904,0.0,211.80530632403062,251.01458351755895,1.0,Morinville
905,0.0,203.51975266628804,234.1713277634851,1.0,Birch Cove
906,0.0,191.45737770623464,272.1429607336442,1.0,Edmonton
907,0.0,180.51730211350235,248.2154331052525,1.0,Smoky Lake
908,0.0,200.7299833377419,224.29777143326163,1.0,Redwater
909,0.0,190.20314731315673,233.78444210007873,1.0,Westlock
910,0.0,197.8215989775763,276.6643780983626,1.0,Lamont
911,0.0,198.92335664543052,261.6189945023496,1.0,Lamont
912,0.0,203.14831151902797,266.2017425137861,1.0,Morinville
913,0.0,193.667896235211,259.59301870589377,1.0,Smoky Lake
914,0.0,204.2360816081004,250.334866204744,1.0,Birch Cove
915,0.0,213.2210073931984,264.770520764074,1.0,Redwater
916,0.0,192.90717696040787,226.39458210285855,1.0,Smoky Lake
917,0.0,187.02201158683607,254.94645930194548,1.0,Westlock
918,0.0,198.90830731150913,221.18938735294185,1.0,Morinville
919,0.0,208.30626958136804,230.87235849645444,1.0,Smoky Lake
920,0.0,215.80953594761158,249.504193486509,1.0,Redwater
921,0.0,200.5283805023043,227.93472663393175,1.0,Lamont
922,0.0,210.6054148298494,264.395262997914,1.0,Redwater
923,0.0,201.4647224642712,221.39829463823904,1.0,Birch Cove
924,0.0,206.70585116545772,245.88073281475232,1.0,Smoky Lake
925,0.0,197.98018220605198,250.14321754881797,1.0,Smoky Lake
926,0.0,196.67990988354907,233.07545229571002,1.0,Westlock
927,0.0,223.53947174235086,262.14131500668447,1.0,Lamont
928,0.0,197.29011753164906,276.57203297475326,1.0,Redwater
929,0.0,181.45848276787297,229.78655118713465,1.0,Lamont
930,0.0,188.17432993235008,249.31555578090942,1.0,Westlock
931,0.0,211.33407689499268,224.41729449643145,1.0,Westlock
932,0.0,188.28113719612043,55.49303664930761,1.0,Birch Cove
933,888.227073748514,199.3276333657187,41.118204630835905,0.0,Morinville
934,870.1076263179691,198.1494555500268,48.25982862545803,0.0,Morinville
935,924.0117742708985,178.5429373364977,52.95071874992271,0.0,Lamont
936,812.1512072586113,216.32844398792804,49.25855085309363,0.0,Birch Cove
937,856.7065720913104,207.59777812697214,51.599269782685845,0.0,Redwater
938,954.1015355245607,203.23634066230866,50.70439507745208,0.0,Birch Cove
939,849.945052097933,215.80996928246566,45.649444389888735,0.0,Morinville
940,868.3322472928846,203.38578843496109,59.067853056260006,0.0,Birch Cove
941,922.2522258873344,195.50048086475135,40.4639877032785,0.0,Edmonton
942,903.068110530934,208.83824938787623,46.03739401935506,0.0,Westlock
943,949.9760399492953,187.28178826382035,40.999134928252595,0.0,Morinville
944,875.6100702352473,184.5444751922294,47.83901123525316,0.0,Birch Cove
945,947.0452950955481,180.38068813624753,48.33705783364515,0.0,Westlock
946,880.3710683189753,222.05553357587658,43.67236138983316,0.0,Smoky Lake
947,884.1015122588676,203.79871819202046,59.58917027194559,0.0,Edmonton
948,867.6349211734791,219.72922580012508,42.49118504705775,0.0,Morinville
949,875.5141910949169,203.57465869692098,46.56116476556003,0.0,Edmonton
950,890.0682128088641,206.05354205081971,50.44225226469785,0.0,Westlock
951,884.1746453118475,210.4425482754371,47.89162917356168,0.0,Redwater
952,895.7025064423173,188.37641921570696,58.61157820659306,0.0,Redwater
953,882.5797718025889,197.3084489222444,47.7319271923989,0.0,Morinville
954,865.9976691259667,204.52828717974037,56.12931018282768,0.0,Morinville
955,883.1554142030287,205.48894776967302,52.93804456825205,0.0,Morinville
956,918.7149264439813,203.47252957906116,53.35743066329158,0.0,Lamont
957,898.2415958009819,194.96045818755147,57.475721085677726,0.0,Edmonton
958,868.4552430198339,200.79185578788267,52.18763405741041,0.0,Redwater
959,929.5937861740077,214.95216172358596,58.56619285352316,0.0,Birch Cove
960,864.0455503692756,197.72199473437973,55.302461945820056,0.0,Lamont
961,866.7281055840546,188.75432893730476,40.366096555427724,0.0,Redwater
962,936.3641454498003,179.97647993498518,54.86593943003939,0.0,Morinville
963,890.5667008900448,210.09543441833355,49.357574859977476,0.0,Lamont
964,868.3939719608355,191.99552902770722,48.580310231770426,0.0,Edmonton
965,867.5196982710173,207.64295725570406,44.913396909627025,0.0,Morinville
966,925.0291999168306,193.53403836039854,47.57684502086442,0.0,Edmonton
967,876.8608652041554,199.3551630400442,54.19869271636151,0.0,Redwater
968,932.8909141670574,199.53372729038156,40.488069928142465,0.0,Birch Cove
969,926.1793528998146,202.5337507601261,55.02897327463518,0.0,Lamont
970,912.5865110897051,201.2293803310017,51.13447061554713,0.0,Morinville
971,869.5753929386167,203.5371093752827,54.62599507113237,0.0,Birch Cove
972,910.0952246626679,201.873765452099,59.96760297651271,0.0,Edmonton
973,926.9977247830358,195.36559874262872,40.4631146302106,0.0,Birch Cove
974,861.3110566941455,195.36260302430333,57.031068034648456,0.0,Lamont
975,912.7399600268193,208.3106541419986,50.22135135323228,0.0,Westlock
976,866.8726516458612,192.53301288091166,50.47050953146716,0.0,Lamont
977,854.4984844956002,208.4608084427042,49.61597334916133,0.0,Edmonton
978,913.8259142221947,194.76638790509736,57.29709230992428,0.0,Redwater
979,903.9854728904933,201.3333582569017,55.64586835786574,0.0,Lamont
980,911.7746290576455,179.06400333369206,52.86752100977124,0.0,Westlock
981,943.4600674599235,205.4959519189954,57.86262367996022,0.0,Edmonton
982,889.93710728953,203.67074065984747,44.16616265942528,0.0,Morinville
983,863.020773992664,198.50703709202747,53.606773580931424,0.0,Edmonton
984,907.0493122833446,193.08441698922522,45.933391582249634,0.0,Redwater
985,909.7789161565171,197.44273494024023,41.26692888631309,0.0,Redwater
986,921.347760514015,199.6613601905174,46.82622862217532,0.0,Edmonton
987,936.1748040652142,206.12093066064588,59.544270106741024,0.0,Birch Cove
988,975.1923875757487,205.2045005389244,50.330454552090494,0.0,Morinville
989,861.7248136917352,193.93358204291042,48.26635121973271,0.0,Morinville
990,883.4985145201133,198.15653533825093,46.70797908194554,0.0,Smoky Lake
991,932.5383603195515,193.83322724068867,40.96844548686493,0.0,Birch Cove
992,838.1981847711024,199.03653761743564,54.719003570750075,0.0,Lamont
993,908.7734952975836,183.277572218097,56.10608318967084,0.0,Morinville
994,935.9256944382531,215.10674905063473,49.748789263857546,0.0,Smoky Lake
995,917.9045763896346,209.35464148787705,40.22833139108205,0.0,Edmonton
996,915.053696043311,210.61604649031628,45.17687808146364,0.0,Smoky Lake
997,872.4468736863203,202.68639295728286,56.434035996611314,0.0,Edmonton
998,915.3516932396428,184.69768603437467,41.63525643532835,0.0,Redwater
999,913.325240023075,202.98388810580744,59.72795514452399,0.0,Redwater
1000,898.2973701295978,211.86099916221622,51.85561907877565,0.0,Birch Cove
1001,893.2636666505556,202.3166148948234,56.36304821715143,0.0,Redwater
1002,888.6533342651488,200.7621784775196,52.444394963373476,0.0,Redwater
1003,929.6950516280403,190.41535630763892,53.061732615950625,0.0,Edmonton
1004,872.2565672958816,202.45327614602334,45.385331010009445,0.0,Smoky Lake
1005,891.5712233647774,205.4533608024629,57.38525993085397,0.0,Morinville
1006,878.9738909096849,205.07652714281025,47.72299796523233,0.0,Birch Cove
1007,960.5703916351638,203.2530778469923,41.68264495426665,0.0,Westlock
1008,943.8650900375603,194.73070206430327,41.172019121697694,0.0,Westlock
1009,898.1226256761946,203.4091542254975,42.38454781011846,0.0,Redwater
1010,909.229208721488,213.14868763159632,57.49881465226746,0.0,Smoky Lake
1011,892.0947866010508,197.41364257373303,57.41831486960041,0.0,Birch Cove
1012,881.9379020932075,210.55444902458632,42.9877730959717,0.0,Lamont
1013,908.824348303868,178.4519180853725,42.608669915550955,0.0,Birch Cove
1014,947.4367352651904,200.30019379124272,52.65428868878527,0.0,Edmonton
1015,982.8714888788338,200.94179283288193,43.66977983817955,0.0,Birch Cove
1016,908.8451463515021,218.5617845747733,58.20505303777628,0.0,Smoky Lake
1017,932.4367890339697,190.79868636580036,55.179930621673506,0.0,Redwater
1018,863.3724372676853,198.7734530960191,52.23504670043221,0.0,Smoky Lake
1019,913.0280778073435,188.23745764335155,40.53258604846006,0.0,Lamont
1020,919.0776317855893,214.81353693446704,54.76807493304106,0.0,Smoky Lake
1021,873.3025243603238,203.17621980599313,54.4280499602297,0.0,Morinville
1022,881.6579748773162,202.73888426211627,41.09745151841684,0.0,Lamont
1023,883.2405628612678,199.39294666448768,58.14305170591012,0.0,Edmonton
1024,868.0203419766226,210.84510045279592,49.01178666575806,0.0,Edmonton
1025,905.3056668370976,215.9994014275863,48.22106849061443,0.0,Morinville
1026,875.74232105742,199.57400495818283,59.90068839785988,0.0,Smoky Lake
1027,936.5797319890247,193.83063810187633,52.9279807766832,0.0,Morinville
1028,877.552948360599,202.45813686818678,50.33220975644413,0.0,Birch Cove
1029,912.7315368422594,218.72463577284165,48.21353174853063,0.0,Lamont
1030,928.1728272647871,200.7107197818014,51.524749831253374,0.0,Birch Cove
1031,905.0595638784661,204.8824057764213,58.55314554233161,0.0,Westlock
1032,864.4338309486958,194.68220072630837,52.667645079631036,0.0,Smoky Lake
1033,927.6913406460255,195.9099784286964,57.68227400322644,0.0,Birch Cove
1034,905.445355705994,192.9008379965525,57.6844947674727,0.0,Birch Cove
1035,890.8593075431528,206.92245682536662,42.27230447458376,0.0,Westlock
1036,927.4986848878018,205.17245126013984,54.26158595789649,0.0,Birch Cove
1037,879.8030507338156,179.38883412992996,55.68231415284032,0.0,Westlock
1038,910.908625071282,199.27401200880078,59.9390736567499,0.0,Redwater
1039,900.4141284480581,199.15827679962422,42.39026950734343,0.0,Edmonton
1040,913.3012099775365,215.30162167932738,53.465085423515085,0.0,Westlock
1041,897.0897277403984,178.70639302719036,44.310082976046715,0.0,Lamont
1042,902.7097889898519,190.20381284021394,59.119718556955185,0.0,Smoky Lake
1043,929.3861050653563,199.9754847572008,55.14230458603105,0.0,Edmonton
1044,889.1403800759116,192.1926487037667,40.519835885519235,0.0,Edmonton
1045,891.7209211318658,210.62617269231447,51.63245157877563,0.0,Lamont
1046,912.6881469161608,187.69391851047848,51.35373406648675,0.0,Morinville
1047,913.0058623788192,196.2946257579472,42.9937099858709,0.0,Smoky Lake
1048,881.7725223184392,191.02710542953182,49.17219748133509,0.0,Morinville
1049,926.7369588673981,204.22626871515357,44.64941803849194,0.0,Westlock
1050,878.8701017581728,196.97959785016485,47.5079763994712,0.0,Redwater
1051,934.3197941321008,203.8956554219776,56.88439205742306,0.0,Westlock
1052,906.8976403863901,223.16733169831608,45.68606964339168,0.0,Westlock
1053,892.9343016223057,209.91418209846591,59.67749694913471,0.0,Birch Cove
1054,891.7045653763761,198.414133610899,43.75695420944242,0.0,Birch Cove
1055,867.3661856123349,198.08672288714533,58.31839034791083,0.0,Westlock
1056,912.3114750739949,188.1277262114557,45.9355918341583,0.0,Edmonton
1057,938.6374221678257,179.3737548353411,47.7092316295712,0.0,Morinville
1058,925.6298659388906,199.09905608739118,49.150619663875396,0.0,Lamont
1059,865.2441632493711,203.5118062882698,56.275091900594774,0.0,Edmonton
1060,942.3361025033181,196.30487281825324,47.0620175569445,0.0,Lamont
1061,924.6586799304124,217.8363612890826,52.12596837369129,0.0,Lamont
1062,888.9478969122889,205.00398882434445,48.51606029399511,0.0,Lamont
1063,860.2007704207233,183.3969418363591,53.564344545128186,0.0,Morinville
1064,894.8387438527334,180.56177701790642,45.134794444510504,0.0,Westlock
1065,897.3078619786331,214.85137566662985,46.39659663338143,0.0,Redwater
1066,893.6435639329602,192.55108942519308,46.21918740372948,0.0,Westlock
1067,861.086660519367,189.44229167751664,47.84972538408368,0.0,Redwater
1068,929.3451602049245,225.0872449809349,55.88075422621675,0.0,Redwater
1069,890.1816211611061,196.37476011050157,46.972119410234974,0.0,Birch Cove
1070,870.8322429021852,194.13358311263408,51.923180948390346,0.0,Redwater
1071,867.33761758852,211.78211880894816,56.800552497697765,0.0,Edmonton
1072,913.4976758046438,208.1260670759957,51.561190651479976,0.0,Redwater
1073,889.713880832611,192.76065978168435,48.4631088038977,0.0,Smoky Lake
1074,919.9714061042274,193.90036384047272,59.27229338707936,0.0,Smoky Lake
1075,930.8026888383886,204.5853189672748,56.54203927143445,0.0,Morinville
1076,925.037518412192,194.8704902334015,54.83414697568463,0.0,Edmonton
1077,860.0065546720837,197.4964187609584,49.01928926355234,0.0,Morinville
1078,912.5892446446825,216.98650917963553,56.540074442130795,0.0,Morinville
1079,849.918348085005,208.92662086442112,53.14475220217684,0.0,Smoky Lake
1080,927.6224131722935,200.9666151559983,54.44349974267993,0.0,Westlock
1081,902.2792038647186,194.88520470569665,59.592012319444365,0.0,Morinville
1082,863.586806781634,204.1351140318054,50.21519804805143,0.0,Edmonton
1083,897.9693802501793,204.6146043923268,42.11210165832261,0.0,Westlock
1084,892.3471923230576,190.32433355742626,46.774131206777746,0.0,Redwater
1085,860.8265536504134,201.58742537582117,50.07368804742572,0.0,Morinville
1086,847.2062595165141,194.5366672498011,41.69142943598297,0.0,Westlock
1087,812.4985697099138,208.81851516229818,59.825831241917335,0.0,Lamont
1088,925.7056459231769,203.91053449510312,57.20014460235047,0.0,Morinville
1089,901.770810525811,206.88120996125,43.88423381022378,0.0,Westlock
1090,882.0143900464145,194.21505108871543,56.09749678160544,0.0,Lamont
1091,899.2110364913623,215.24243099466975,44.72766440009513,0.0,Smoky Lake
1092,896.8239160000952,201.31557164231467,48.92601662496267,0.0,Smoky Lake
1093,882.9036671583946,202.45764390687438,49.71975345801778,0.0,Lamont
1094,893.768121571279,197.91799825105576,50.759748623852204,0.0,Smoky Lake
1095,933.0053521416716,187.9438511097774,46.13458556131506,0.0,Morinville
1096,941.0293636353724,207.07219052828313,41.97386057684264,0.0,Smoky Lake
1097,909.2507082789075,191.34780331190757,55.44250729234149,0.0,Redwater
1098,925.5579522326675,205.64189473045568,52.4400468981176,0.0,Edmonton
1099,873.810162800139,197.84286701833327,45.28515924036765,0.0,Westlock
1100,866.9391637538768,201.51870977112395,56.57252881917254,0.0,Westlock
1101,882.3825941940956,194.64855439895703,58.93840165397065,0.0,Redwater
1102,906.3349489682197,200.5540454945529,50.313388546663475,0.0,Redwater
1103,912.8152800994104,203.28585347617707,43.489288616752276,0.0,Redwater
1104,891.7630468959607,205.76432105678265,59.97601367573314,0.0,Birch Cove
1105,931.0265616785932,213.2299711179919,41.44684570595286,0.0,Birch Cove
1106,911.3738258963432,180.50248678153665,53.83386864417467,0.0,Smoky Lake
1107,867.3252113490785,199.67284713550362,58.233128919901446,0.0,Lamont
1108,899.5430984916972,202.6678304807232,46.35604861354872,0.0,Morinville
1109,925.2637204114636,200.64509810317315,45.96492295088298,0.0,Smoky Lake
1110,938.2108380057941,198.38616643195726,41.01760173062206,0.0,Lamont
1111,903.3188296126174,205.77942649193736,46.389795340085975,0.0,Morinville
1112,876.4752819021211,196.68714432604472,51.726896053391904,0.0,Lamont
1113,905.704023699354,194.9951845033961,57.40212534501841,0.0,Lamont
1114,888.4809828843488,202.7922730795722,59.92421090429889,0.0,Redwater
1115,900.2893142449198,191.25860201340055,40.95811592337684,0.0,Redwater
1116,902.2079812939699,199.8002198872029,53.78236509640395,0.0,Lamont
1117,845.9433135857718,197.82879314339178,53.482755344022884,0.0,Smoky Lake
1118,898.2490338753155,182.59079537543832,48.232874021112984,0.0,Lamont
1119,855.4637829080806,199.63627333710892,57.42477436416963,0.0,Birch Cove
1120,897.9175768852721,213.45215149799245,41.954610418953585,0.0,Edmonton
1121,875.811411433597,216.5862398893735,44.573839816006604,0.0,Redwater
1122,926.5416737675513,192.59295074369035,54.030820066166136,0.0,Westlock
1123,913.5154509218373,200.56123485924334,45.20456442344381,0.0,Edmonton
1124,908.732358905289,199.15313358696204,47.090446348932616,0.0,Smoky Lake
1125,0.0,201.51351882838952,251.8205123362115,1.0,Birch Cove
1126,0.0,199.3746294739334,222.27235690097385,1.0,Lamont
1127,0.0,205.84687716035725,270.9272600532808,1.0,Redwater
1128,0.0,222.74671799612827,266.972688635188,1.0,Birch Cove
1129,0.0,223.41562865784465,262.25881935448126,1.0,Lamont
1130,0.0,210.11804957663222,239.61101443240898,1.0,Westlock
1131,0.0,211.52223633358983,247.1445109191913,1.0,Smoky Lake
1132,0.0,199.74299738948494,239.59595046229484,1.0,Birch Cove
1133,0.0,199.4821498632349,248.97028947674883,1.0,Westlock
1134,0.0,191.87784474707888,235.44443650482063,1.0,Smoky Lake
1135,0.0,207.36566278509565,252.7424393179571,1.0,Birch Cove
1136,0.0,193.34786601242098,263.319218913679,1.0,Smoky Lake
1137,0.0,193.93444665373036,245.59353879243704,1.0,Morinville
1138,0.0,208.1596023129381,252.36132255342537,1.0,Westlock
1139,0.0,200.63753158127446,270.7197505050164,1.0,Redwater
1140,0.0,204.05152093578775,288.15706263442735,1.0,Smoky Lake
1141,0.0,193.38667220992335,236.66664858929644,1.0,Edmonton
1142,0.0,187.1025527526827,245.19865685260564,1.0,Morinville
1143,0.0,188.58882852903943,262.27001354585803,1.0,Birch Cove
1144,0.0,208.92361809121948,258.3943482873179,1.0,Westlock
1145,0.0,200.20702895048055,214.65462830229825,1.0,Redwater
1146,0.0,204.83681066281505,218.2730828357304,1.0,Redwater
1147,0.0,180.33053509288877,252.71177016805504,1.0,Westlock
1148,0.0,195.31004054544096,256.11600342436077,1.0,Redwater
1149,0.0,192.52894055629423,260.654701493812,1.0,Morinville
1150,0.0,212.07591230727962,253.1851990509544,1.0,Smoky Lake
1151,0.0,200.42971523156152,232.80622465964623,1.0,Birch Cove
1152,0.0,202.64945771778733,258.4920088395477,1.0,Westlock
1153,0.0,202.217269051703,241.23462894397252,1.0,Morinville
1154,0.0,164.6193995803542,230.95672850818076,1.0,Morinville
1155,0.0,198.87666019726683,235.08567504520454,1.0,Westlock
1156,0.0,205.9136179430261,266.49900832223955,1.0,Edmonton
1157,0.0,196.8484168372523,247.77894597232304,1.0,Birch Cove
1158,0.0,207.74969468756538,253.15610315844987,1.0,Westlock
1159,0.0,208.7026689913705,248.85057936563612,1.0,Westlock
1160,0.0,193.94631204455686,244.6566439339712,1.0,Birch Cove
1161,0.0,186.0402591349144,252.70346129685896,1.0,Birch Cove
1162,0.0,193.84689810193134,234.16740382695596,1.0,Birch Cove
1163,0.0,213.18054995205515,266.5037421384917,1.0,Birch Cove
1164,0.0,178.8074953975272,256.46915620151015,1.0,Birch Cove
1165,0.0,204.26673298031244,243.99039068817095,1.0,Lamont
1166,0.0,201.45068913403708,241.1149462323357,1.0,Smoky Lake
1167,0.0,206.79867259929418,245.85926078025634,1.0,Westlock
1168,0.0,187.08976240387113,279.70767003810454,1.0,Lamont
1169,0.0,217.14261825552416,258.2361980364179,1.0,Westlock
1170,0.0,212.91802025451267,249.20500630134072,1.0,Westlock
1171,0.0,181.98189712606194,266.0488578004888,1.0,Morinville
1172,0.0,212.33492621760684,245.1446881272844,1.0,Lamont
1173,0.0,199.53319073783493,262.58852414163243,1.0,Lamont
1174,0.0,210.43828438995163,257.1112601627845,1.0,Birch Cove
1175,0.0,202.978571787946,57.13965559596913,1.0,Morinville
1176,923.915787362952,189.26051155049853,44.648523957375026,0.0,Westlock
1177,860.432379436589,196.90104942258085,59.06841447591581,0.0,Smoky Lake
1178,920.7416571257029,200.41467215980424,45.67244072220593,0.0,Morinville
1179,952.3177715686273,189.28612356395686,52.23537947696465,0.0,Birch Cove
1180,874.3409611577958,193.81805001556035,42.71266765426002,0.0,Smoky Lake
1181,889.7693004578125,208.7829925783755,52.43834527730729,0.0,Birch Cove
1182,899.6559596935341,207.902159860982,56.96328540966991,0.0,Smoky Lake
1183,891.7633171371169,193.64011807238364,47.45479453503901,0.0,Lamont
1184,920.7522428713424,219.5731621701065,43.177305399337044,0.0,Smoky Lake
1185,893.6428188948478,207.31017882998887,55.0418417140168,0.0,Lamont
1186,886.1932272650673,189.3616831581782,55.06009114917854,0.0,Smoky Lake
1187,873.785366756202,200.33007505054778,53.103185308266895,0.0,Lamont
1188,923.088104951305,206.36493750087766,56.747063924862076,0.0,Smoky Lake
1189,920.8956791310479,203.43206573381775,58.15598725245289,0.0,Edmonton
1190,929.8053169362096,183.3225489084513,57.03272994141881,0.0,Westlock
